award_year,category,motivation,Name,links
1961,Chemistry,for his research on the carbon dioxide assimilation in plants,Melvin Calvin,https://www.nobelprize.org/images/calvin-13145-portrait-mini-2x.jpg
1961,Literature,for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country,Ivo Andric,https://www.nobelprize.org/images/andric-13146-portrait-mini-2x.jpg
1961,Peace,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter",Dag Hjalmar Agne Carl Hammarskjöld,https://www.nobelprize.org/images/hammarskjold-13148-portrait-mini-2x.jpg
1961,Physics,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,Robert Hofstadter,https://www.nobelprize.org/images/hofstadter-13149-portrait-mini-2x.jpg
1961,Physics,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,Rudolf Ludwig Mössbauer,https://www.nobelprize.org/images/mossbauer-13150-portrait-mini-2x.jpg
1961,Physiology or Medicine,for his discoveries of the physical mechanism of stimulation within the cochlea,Georg von Békésy,https://www.nobelprize.org/images/bekesy-13147-portrait-mini-2x.jpg
1960,Chemistry,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",Willard Frank Libby,https://www.nobelprize.org/images/libby-13139-portrait-mini-2x.jpg
1960,Literature,for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time,Saint-John Perse,https://www.nobelprize.org/images/perse-13140-portrait-mini-2x.jpg
1960,Peace,for his non-violent struggle against apartheid,Albert John Lutuli,https://www.nobelprize.org/images/lutuli-13143-portrait-mini-2x.jpg
1960,Physics,for the invention of the bubble chamber,Donald Arthur Glaser,https://www.nobelprize.org/images/glaser-13144-portrait-mini-2x.jpg
1960,Physiology or Medicine,for discovery of acquired immunological tolerance,Peter Brian Medawar,https://www.nobelprize.org/images/medawar-13142-portrait-mini-2x.jpg
1960,Physiology or Medicine,for discovery of acquired immunological tolerance,Sir Frank Macfarlane Burnet,https://www.nobelprize.org/images/burnet-13141-portrait-mini-2x.jpg
1959,Chemistry,for his discovery and development of the polarographic methods of analysis,Jaroslav Heyrovsky,https://www.nobelprize.org/images/heyrovsky-13132-portrait-mini-2x.jpg
1959,Literature,"for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times",Salvatore Quasimodo,https://www.nobelprize.org/images/quasimodo-13133-portrait-mini-2x.jpg
1959,Peace,for his longstanding contribution to the cause of disarmament and peace,Philip J. Noel-Baker,https://www.nobelprize.org/images/noel-baker-13136-portrait-mini-2x.jpg
1959,Physics,for their discovery of the antiproton,Emilio Gino Segrè,https://www.nobelprize.org/images/segre-13138-portrait-mini-2x.jpg
1959,Physics,for their discovery of the antiproton,Owen Chamberlain,https://www.nobelprize.org/images/chamberlain-13137-portrait-mini-2x.jpg
1959,Physiology or Medicine,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,Arthur Kornberg,https://www.nobelprize.org/images/kornberg-13134-portrait-mini-2x.jpg
1959,Physiology or Medicine,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,Severo Ochoa,https://www.nobelprize.org/images/ochoa-13135-portrait-mini-2x.jpg
1958,Chemistry,"for his work on the structure of proteins, especially that of insulin",Frederick Sanger,https://www.nobelprize.org/images/sanger-13123-portrait-mini-2x.jpg
1958,Literature,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,Boris Leonidovich Pasternak,https://www.nobelprize.org/images/pasternak-13124-portrait-mini-2x.jpg
1958,Peace,for his efforts to help refugees to leave their camps and return to a life of freedom and dignity,Georges Pire,https://www.nobelprize.org/images/pire-13128-portrait-mini-2x.jpg
1958,Physics,for the discovery and the interpretation of the Cherenkov effect,Igor Yevgenyevich Tamm,https://www.nobelprize.org/images/tamm-13131-portrait-mini-2x.jpg
1958,Physics,for the discovery and the interpretation of the Cherenkov effect,Il´ja Mikhailovich Frank,https://www.nobelprize.org/images/frank-13130-portrait-mini-2x.jpg
1958,Physics,for the discovery and the interpretation of the Cherenkov effect,Pavel Alekseyevich Cherenkov,https://www.nobelprize.org/images/cerenkov-13129-portrait-mini-2x.jpg
1958,Physiology or Medicine,for their discovery that genes act by regulating definite chemical events,Edward Lawrie Tatum,https://www.nobelprize.org/images/tatum-13127-portrait-mini-2x.jpg
1958,Physiology or Medicine,for their discovery that genes act by regulating definite chemical events,George Wells Beadle,https://www.nobelprize.org/images/beadle-13125-portrait-mini-2x.jpg
1958,Physiology or Medicine,for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria,Joshua Lederberg,https://www.nobelprize.org/images/lederberg-13126-portrait-mini-2x.jpg
1957,Chemistry,for his work on nucleotides and nucleotide co-enzymes,Lord (Alexander R.) Todd,https://www.nobelprize.org/images/todd-13117-portrait-mini-2x.jpg
1957,Literature,"for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times",Albert Camus,https://www.nobelprize.org/images/camus-13118-portrait-mini-2x.jpg
1957,Peace,for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis,Lester Bowles Pearson,https://www.nobelprize.org/images/pearson-13120-portrait-mini-2x.jpg
1957,Physics,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Chen Ning Yang,https://www.nobelprize.org/images/yang-13122-portrait-mini-2x.jpg
1957,Physics,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Tsung-Dao (T.D.) Lee,https://www.nobelprize.org/images/lee-13121-portrait-mini-2x.jpg
1957,Physiology or Medicine,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles",Daniel Bovet,https://www.nobelprize.org/images/bovet-13119-portrait-mini-2x.jpg
1956,Chemistry,for their researches into the mechanism of chemical reactions,Nikolay Nikolaevich Semenov,https://www.nobelprize.org/images/semenov-13109-portrait-mini-2x.jpg
1956,Chemistry,for their researches into the mechanism of chemical reactions,Sir Cyril Norman Hinshelwood,https://www.nobelprize.org/images/hinshelwood-13108-portrait-mini-2x.jpg
1956,Literature,"for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity",Juan Ramón Jiménez,https://www.nobelprize.org/images/jimenez-13110-portrait-mini-2x.jpg
1956,Physics,for their researches on semiconductors and their discovery of the transistor effect,John Bardeen,https://www.nobelprize.org/images/bardeen-13114-portrait-mini-2x.jpg
1956,Physics,for their researches on semiconductors and their discovery of the transistor effect,Walter Houser Brattain,https://www.nobelprize.org/images/brattain-13115-portrait-mini-2x.jpg
1956,Physics,for their researches on semiconductors and their discovery of the transistor effect,William Bradford Shockley,https://www.nobelprize.org/images/shockley-13116-portrait-mini-2x.jpg
1956,Physiology or Medicine,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,André Frédéric Cournand,https://www.nobelprize.org/images/cournand-13111-portrait-mini-2x.jpg
1956,Physiology or Medicine,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Dickinson W. Richards,https://www.nobelprize.org/images/richards-13113-portrait-mini-2x.jpg
1956,Physiology or Medicine,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Werner Forssmann,https://www.nobelprize.org/images/forssmann-13112-portrait-mini-2x.jpg
1955,Chemistry,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",Vincent du Vigneaud,https://www.nobelprize.org/images/vigneaud-13103-portrait-mini-2x.jpg
1955,Literature,for his vivid epic power which has renewed the great narrative art of Iceland,Halldór Kiljan Laxness,https://www.nobelprize.org/images/laxness-13104-portrait-mini-2x.jpg
1955,Physics,for his precision determination of the magnetic moment of the electron,Polykarp Kusch,https://www.nobelprize.org/images/kusch-13106-portrait-mini-2x.jpg
1955,Physics,for his discoveries concerning the fine structure of the hydrogen spectrum,Willis Eugene Lamb,https://www.nobelprize.org/images/lamb-13107-portrait-mini-2x.jpg
1955,Physiology or Medicine,for his discoveries concerning the nature and mode of action of oxidation enzymes,Axel Hugo Theodor Theorell,https://www.nobelprize.org/images/theorell-13105-portrait-mini-2x.jpg
1954,Chemistry,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances,Linus Carl Pauling,https://www.nobelprize.org/images/pauling-13095-portrait-mini-2x.jpg
1954,Literature,"for his mastery of the art of narrative, most recently demonstrated in <I>The Old Man and the Sea,</I> and for the influence that he has exerted on contemporary style",Ernest Miller Hemingway,https://www.nobelprize.org/images/hemingway-13096-portrait-mini-2x.jpg
1954,Peace,for its efforts to heal the wounds of war by providing help and protection to refugees all over the world,Office of the United Nations High Commissioner for Refugees (UNHCR),https://www.nobelprize.org/images/refugees-132763-portrait-mini-2x.jpg
1954,Physics,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction",Max Born,https://www.nobelprize.org/images/born-13101-portrait-mini-2x.jpg
1954,Physics,for the coincidence method and his discoveries made therewith,Walther Bothe,https://www.nobelprize.org/images/bothe-13102-portrait-mini-2x.jpg
